N,Iterative,Dynamic Programming,Recursive
1922,0.008761,0.034649,-
1923,0.007976,0.035181,-
1924,0.007935,0.035276,-
1925,0.009693,0.036938,-
1926,0.008578,0.037243,-
1927,0.007848,0.034776,-
1928,0.008071,0.035754,-
1929,0.007872,0.036676,-
1930,0.008035,0.035657,-
1931,0.008309,0.035588,-
1932,0.008131,0.035745,-
1933,0.007925,0.038003,-
1934,0.007992,0.035782,-
1935,0.008244,0.035691,-
1936,0.009140,0.036389,-
1937,0.009075,0.036726,-
1938,0.008152,0.035734,-
1939,0.008438,0.043572,-
1940,0.008323,0.037093,-
1941,0.008112,0.038829,-
1942,0.008135,0.035360,-
1943,0.008439,0.038654,-
1944,0.008202,0.038381,-
1945,0.009281,0.036520,-
1946,0.008475,0.036740,-
1947,0.009020,0.038045,-
1948,0.009322,0.048076,-
1949,0.008036,0.036509,-
1950,0.008131,0.038843,-
1951,0.008172,0.037593,-
1952,0.008446,0.036679,-
1953,0.008382,0.041307,-
1954,0.008298,0.036004,-
1955,0.008413,0.038587,-
1956,0.008546,0.039898,-
1957,0.009360,0.041205,-
1958,0.008755,0.036179,-
1959,0.008453,0.038407,-
1960,0.008451,0.035871,-
1961,0.008251,0.037466,-
1962,0.008262,0.036112,-
1963,0.008346,0.039445,-
1964,0.010418,0.037533,-
1965,0.008892,0.035833,-
1966,0.008131,0.035386,-
1967,0.008119,0.038667,-
1968,0.008426,0.037978,-
1969,0.008656,0.037503,-
1970,0.008255,0.038011,-
1971,0.008362,0.037365,-
1972,0.008875,0.038842,-
1973,0.008738,0.037516,-
1974,0.008473,0.037406,-
1975,0.008938,0.036468,-
1976,0.008545,0.037042,-
1977,0.008485,0.039852,-
1978,0.008805,0.040885,-
1979,0.008388,0.039132,-
1980,0.009426,0.037868,-
1981,0.008665,0.036809,-
1982,0.008683,0.040796,-
1983,0.008804,0.037590,-
1984,0.008508,0.037785,-
1985,0.008684,0.038586,-
1986,0.008759,0.037453,-
1987,0.008648,0.036815,-
1988,0.008378,0.038365,-
1989,0.008858,0.038534,-
1990,0.008558,0.038373,-
1991,0.009987,0.039072,-
1992,0.008418,0.038194,-
1993,0.008719,0.037368,-
1994,0.008674,0.037810,-
1995,0.008930,0.037134,-
1996,0.008612,0.037853,-
1997,0.008998,0.037865,-
1998,0.008732,0.038649,-
1999,0.008438,0.038789,-
2000,0.008945,0.039590,-
2001,0.008547,0.052472,-
2002,0.008808,0.038096,-
2003,0.009116,0.038278,-
2004,0.008681,0.038027,-
2005,0.009576,0.039182,-
2006,0.008894,0.038378,-
2007,0.009390,0.041214,-
2008,0.010076,0.040800,-
2009,0.009030,0.039830,-
2010,0.008577,0.040287,-
2011,0.009449,0.040192,-
2012,0.008746,0.039950,-
2013,0.010236,0.041087,-
2014,0.008974,0.040999,-
2015,0.011059,0.042000,-
2016,0.009229,0.050800,-
2017,0.008618,0.038572,-
2018,0.009243,0.039858,-
2019,0.009067,0.041660,-
2020,0.008774,0.040495,-
2021,0.009196,0.050493,-
2022,0.008586,0.038033,-
2023,0.008907,0.043255,-
2024,0.010998,0.047618,-
2025,0.009527,0.050743,-
2026,0.014377,0.056900,-
2027,0.009382,0.038766,-
2028,0.009113,0.040167,-
2029,0.009234,0.039816,-
2030,0.009160,0.040092,-
2031,0.008901,0.038508,-
2032,0.009245,0.041429,-
2033,0.008863,0.041571,-
2034,0.009196,0.040510,-
2035,0.009140,0.040655,-
2036,0.009012,0.046533,-
2037,0.012719,0.039580,-
2038,0.008742,0.041482,-
2039,0.008903,0.041316,-
2040,0.008895,0.040691,-
2041,0.009073,0.039316,-
2042,0.008885,0.039761,-
2043,0.008981,0.043323,-
2044,0.009198,0.040685,-
2045,0.009371,0.041458,-
2046,0.008986,0.040039,-
2047,0.011689,0.042342,-
2048,0.010016,0.040198,-
2049,0.008998,0.039282,-
2050,0.010537,0.042274,-
2051,0.009426,0.041485,-
2052,0.009257,0.042477,-
2053,0.008850,0.041142,-
2054,0.009555,0.040006,-
2055,0.010189,0.041612,-
2056,0.009152,0.040428,-
2057,0.009172,0.041903,-
2058,0.009547,0.042815,-
2059,0.009858,0.043650,-
2060,0.009408,0.042366,-
2061,0.009028,0.045514,-
2062,0.009864,0.042828,-
2063,0.009936,0.040545,-
2064,0.009182,0.041090,-
2065,0.009275,0.040080,-
2066,0.009100,0.041053,-
2067,0.009793,0.040546,-
2068,0.009276,0.042962,-
2069,0.009389,0.041072,-
2070,0.009247,0.043492,-
2071,0.009118,0.042182,-
2072,0.009138,0.044646,-
2073,0.009270,0.040488,-
2074,0.011673,0.044063,-
2075,0.009623,0.044751,-
2076,0.010701,0.041713,-
2077,0.009470,0.041419,-
2078,0.009808,0.041033,-
2079,0.009291,0.041140,-
2080,0.009421,0.045223,-
2081,0.010319,0.046234,-
2082,0.010389,0.046512,-
2083,0.009990,0.048484,-
2084,0.009989,0.044624,-
2085,0.010343,0.045518,-
2086,0.009402,0.046693,-
2087,0.010889,0.044982,-
2088,0.009824,0.048837,-
2089,0.010435,0.048449,-
2090,0.010348,0.045291,-
2091,0.010230,0.046290,-
2092,0.010392,0.042589,-
2093,0.009580,0.044598,-
2094,0.009960,0.042774,-
2095,0.009573,0.041245,-
2096,0.009405,0.040874,-
2097,0.010737,0.042387,-
2098,0.010045,0.043096,-
2099,0.010104,0.045610,-
2100,0.009782,0.042663,-
2101,0.009353,0.041779,-
2102,0.009295,0.041991,-
2103,0.009453,0.042371,-
2104,0.009605,0.042077,-
2105,0.009965,0.042107,-
2106,0.010035,0.046623,-
2107,0.010591,0.042186,-
2108,0.009489,0.042589,-
2109,0.009550,0.042214,-
2110,0.009604,0.043261,-
2111,0.009481,0.043095,-
2112,0.011141,0.042956,-
2113,0.009645,0.046379,-
2114,0.012621,0.049188,-
2115,0.010882,0.045535,-
2116,0.011053,0.046180,-
2117,0.010748,0.046481,-
2118,0.010380,0.044915,-
2119,0.010182,0.047582,-
2120,0.009832,0.046155,-
2121,0.010240,0.047959,-
2122,0.010693,0.053293,-
2123,0.010216,0.043256,-
2124,0.010227,0.046840,-
2125,0.010689,0.043769,-
2126,0.009637,0.042654,-
2127,0.009617,0.042765,-
2128,0.009916,0.042190,-
2129,0.009676,0.043638,-
2130,0.009812,0.045884,-
2131,0.011060,0.044371,-
2132,0.010641,0.042976,-
2133,0.010448,0.043402,-
2134,0.009822,0.045003,-
2135,0.010550,0.048081,-
2136,0.010633,0.047015,-
2137,0.010550,0.045814,-
2138,0.013684,0.048343,-
2139,0.010197,0.055328,-
2140,0.009744,0.043753,-
2141,0.010125,0.042637,-
2142,0.009726,0.043276,-
2143,0.010005,0.044118,-
2144,0.010601,0.044695,-
2145,0.010885,0.045511,-
2146,0.010133,0.042968,-
2147,0.009943,0.043614,-
2148,0.010342,0.043663,-
2149,0.010301,0.044145,-
2150,0.010384,0.044707,-
2151,0.010181,0.044980,-
2152,0.011274,0.046627,-
2153,0.009831,0.051451,-
2154,0.010000,0.048171,-
2155,0.009930,0.045158,-
2156,0.012427,0.046849,-
2157,0.010509,0.043978,-
2158,0.010373,0.045720,-
2159,0.010486,0.045282,-
2160,0.009772,0.043679,-
2161,0.010141,0.044201,-
2162,0.009923,0.045967,-
2163,0.009836,0.044622,-
2164,0.010070,0.045234,-
2165,0.010444,0.043439,-
2166,0.010113,0.045510,-
2167,0.010629,0.045649,-
2168,0.010754,0.049269,-
2169,0.010493,0.059019,-
2170,0.010116,0.046158,-
2171,0.010207,0.052067,-
2172,0.010729,0.045911,-
2173,0.010063,0.044571,-
2174,0.010311,0.048991,-
2175,0.010893,0.048663,-
2176,0.010518,0.046083,-
2177,0.010125,0.049689,-
2178,0.010825,0.047447,-
2179,0.016788,0.054060,-
2180,0.010905,0.047441,-
2181,0.011821,0.046915,-
2182,0.011456,0.047202,-
2183,0.010857,0.044232,-
2184,0.010111,0.044763,-
2185,0.010543,0.049189,-
2186,0.009952,0.048508,-
2187,0.010210,0.046337,-
2188,0.011135,0.043684,-
2189,0.010223,0.045062,-
2190,0.010631,0.046287,-
2191,0.010782,0.044841,-
2192,0.010372,0.047405,-
2193,0.010893,0.047393,-
2194,0.010287,0.048071,-
2195,0.011613,0.047718,-
2196,0.010981,0.046102,-
2197,0.010345,0.047430,-
2198,0.010641,0.047130,-
2199,0.010590,0.050495,-
2200,0.010489,0.048900,-
2201,0.010826,0.049405,-
2202,0.010626,0.050079,-
2203,0.010786,0.051212,-
2204,0.011171,0.049139,-
2205,0.011274,0.046131,-
2206,0.010970,0.046931,-
2207,0.010325,0.049602,-
2208,0.011697,0.049447,-
2209,0.011362,0.048185,-
2210,0.010525,0.052200,-
2211,0.011165,0.048210,-
2212,0.010942,0.047352,-
2213,0.011223,0.049299,-
2214,0.010698,0.049226,-
2215,0.010358,0.050012,-
2216,0.010458,0.047408,-
2217,0.010854,0.053791,-
2218,0.012499,0.054154,-
2219,0.015159,0.048898,-
2220,0.011402,0.051347,-
2221,0.013006,0.050442,-
2222,0.012768,0.050448,-
2223,0.012861,0.051574,-
2224,0.010504,0.046869,-
2225,0.012024,0.048551,-
2226,0.010612,0.047882,-
2227,0.011042,0.048459,-
2228,0.011480,0.048998,-
2229,0.011624,0.048585,-
2230,0.011591,0.050273,-
2231,0.011822,0.050180,-
2232,0.012515,0.050382,-
2233,0.011205,0.051472,-
2234,0.011136,0.048522,-
2235,0.010682,0.047805,-
2236,0.010590,0.049826,-
2237,0.010794,0.048579,-
2238,0.010798,0.047441,-
2239,0.011648,0.049317,-
2240,0.010939,0.048502,-
2241,0.012163,0.052208,-
2242,0.011140,0.053445,-
2243,0.012244,0.061433,-
2244,0.014608,0.054533,-
2245,0.012010,0.052161,-
2246,0.011993,0.087182,-
2247,0.011500,0.051516,-
2248,0.012440,0.050141,-
2249,0.010973,0.050532,-
2250,0.012091,0.051180,-
2251,0.010874,0.049389,-
2252,0.011273,0.048227,-
2253,0.011465,0.049203,-
2254,0.010863,0.049660,-
2255,0.010697,0.048320,-
2256,0.011046,0.048927,-
2257,0.010818,0.049303,-
2258,0.011105,0.048629,-
2259,0.011481,0.049539,-
2260,0.010739,0.050794,-
2261,0.011462,0.050079,-
2262,0.011982,0.050808,-
2263,0.012892,0.050691,-
2264,0.011615,0.050624,-
2265,0.011019,0.050466,-
2266,0.011352,0.049213,-
2267,0.010847,0.049504,-
2268,0.011459,0.051066,-
2269,0.013436,0.057409,-
2270,0.011853,0.050333,-
2271,0.011348,0.052421,-
2272,0.013695,0.052645,-
2273,0.012231,0.059010,-
2274,0.011355,0.051188,-
2275,0.012191,0.051447,-
2276,0.010999,0.059690,-
2277,0.011857,0.061174,-
2278,0.011873,0.052411,-
2279,0.012246,0.053032,-
2280,0.011702,0.052031,-
2281,0.011806,0.051344,-
2282,0.012526,0.051704,-
2283,0.012902,0.056261,-
2284,0.011910,0.050186,-
2285,0.011511,0.050202,-
2286,0.011088,0.050262,-
2287,0.010976,0.049623,-
2288,0.011321,0.050726,-
2289,0.011735,0.050693,-
2290,0.011772,0.055211,-
2291,0.013390,0.067194,-
2292,0.012218,0.054892,-
2293,0.013066,0.055501,-
2294,0.012160,0.054924,-
2295,0.011559,0.052855,-
2296,0.011791,0.053856,-
2297,0.012615,0.054750,-
2298,0.013483,0.051992,-
2299,0.012390,0.052708,-
2300,0.011305,0.052921,-
2301,0.011776,0.053748,-
2302,0.012594,0.055536,-
2303,0.011829,0.052022,-
2304,0.011565,0.057318,-
2305,0.015040,0.068186,-
2306,0.012006,0.053258,-
2307,0.011433,0.054592,-
2308,0.011748,0.051587,-
2309,0.011663,0.052706,-
2310,0.011461,0.051114,-
2311,0.011996,0.055919,-
2312,0.011544,0.056410,-
2313,0.012327,0.054048,-
2314,0.011612,0.053363,-
2315,0.011759,0.052605,-
2316,0.012289,0.052698,-
2317,0.011549,0.050984,-
2318,0.011363,0.053269,-
2319,0.011402,0.057371,-
2320,0.012509,0.054178,-
2321,0.011729,0.052907,-
2322,0.011383,0.050899,-
2323,0.011445,0.051743,-
2324,0.011841,0.050677,-
2325,0.012100,0.050706,-
2326,0.011823,0.055101,-
2327,0.012007,0.054657,-
2328,0.011458,0.053813,-
2329,0.011320,0.053140,-
2330,0.011839,0.052863,-
2331,0.011833,0.052511,-
2332,0.012075,0.052471,-
2333,0.011584,0.057983,-
2334,0.012911,0.056881,-
2335,0.012055,0.052598,-
2336,0.011986,0.054034,-
2337,0.012980,0.054190,-
2338,0.011985,0.052670,-
2339,0.012185,0.059875,-
2340,0.015772,0.053931,-
2341,0.012440,0.054895,-
2342,0.012452,0.056218,-
2343,0.012723,0.057338,-
2344,0.012949,0.055514,-
2345,0.014221,0.054350,-
2346,0.012830,0.055859,-
2347,0.012314,0.056614,-
2348,0.013480,0.058590,-
2349,0.012221,0.053125,-
2350,0.011639,0.053056,-
2351,0.012211,0.052786,-
2352,0.011811,0.059429,-
2353,0.014036,0.056777,-
2354,0.011967,0.055474,-
2355,0.012665,0.055815,-
2356,0.012335,0.057999,-
2357,0.012048,0.055944,-
2358,0.014525,0.058683,-
2359,0.012397,0.058582,-
2360,0.013182,0.063455,-
2361,0.014824,0.069380,-
2362,0.012746,0.055762,-
2363,0.012113,0.059264,-
2364,0.012564,0.057500,-
2365,0.012660,0.052777,-
2366,0.012115,0.054790,-
2367,0.012051,0.052121,-
2368,0.012336,0.052791,-
2369,0.011966,0.055103,-
2370,0.012781,0.055388,-
2371,0.012177,0.060402,-
2372,0.013515,0.066913,-
2373,0.012284,0.054193,-
2374,0.013244,0.056815,-
2375,0.012075,0.053387,-
2376,0.012458,0.054882,-
2377,0.013168,0.053750,-
2378,0.012865,0.055070,-
2379,0.012489,0.053036,-
2380,0.012947,0.055738,-
2381,0.012370,0.055872,-
2382,0.012467,0.055077,-
2383,0.012034,0.055106,-
2384,0.012270,0.054516,-
2385,0.013625,0.056965,-
2386,0.012705,0.056909,-
2387,0.012687,0.055805,-
2388,0.014131,0.075111,-
2389,0.012036,0.056188,-
2390,0.013134,0.054280,-
2391,0.012008,0.055078,-
2392,0.012269,0.054547,-
2393,0.012434,0.054370,-
2394,0.013127,0.053683,-
2395,0.012764,0.055505,-
2396,0.012286,0.060248,-
2397,0.014587,0.058461,-
2398,0.012826,0.058641,-
2399,0.012697,0.057679,-
2400,0.013621,0.058258,-
2401,0.014671,0.064413,-
2402,0.013536,0.059188,-
2403,0.013464,0.059459,-
2404,0.012568,0.057383,-
2405,0.012220,0.060062,-
2406,0.012557,0.058241,-
2407,0.017336,0.059083,-
2408,0.013414,0.064607,-
2409,0.012355,0.057793,-
2410,0.012796,0.058590,-
2411,0.013359,0.065589,-
2412,0.012944,0.056613,-
2413,0.012856,0.055018,-
2414,0.012772,0.058515,-
2415,0.016851,0.059381,-
2416,0.012482,0.056771,-
2417,0.012647,0.056715,-
2418,0.012594,0.055814,-
2419,0.012730,0.057028,-
2420,0.019956,0.057906,-
2421,0.012847,0.060501,-
2422,0.013529,0.057094,-
2423,0.012766,0.056600,-
2424,0.013350,0.058646,-
2425,0.012504,0.057623,-
2426,0.013104,0.058119,-
2427,0.012765,0.061265,-
2428,0.012682,0.059167,-
2429,0.013104,0.057602,-
2430,0.013040,0.056706,-
2431,0.014133,0.059692,-
2432,0.013499,0.062259,-
2433,0.015954,0.063152,-
2434,0.014458,0.059236,-
2435,0.013216,0.070721,-
2436,0.013870,0.082896,-
2437,0.013533,0.068946,-
2438,0.016025,0.087169,-
2439,0.013226,0.068557,-
2440,0.014733,0.066049,-
2441,0.012853,0.075242,-
2442,0.012887,0.056840,-
2443,0.012809,0.064849,-
2444,0.013314,0.058541,-
2445,0.014086,0.059473,-
2446,0.012965,0.056601,-
2447,0.013350,0.056824,-
2448,0.013085,0.059486,-
2449,0.012741,0.061765,-
2450,0.018254,0.061594,-
2451,0.013261,0.069692,-
2452,0.013863,0.055867,-
2453,0.012804,0.058665,-
2454,0.015526,0.059255,-
2455,0.013657,0.056230,-
2456,0.013274,0.103069,-
2457,0.017419,0.096988,-
2458,0.015163,0.063796,-
2459,0.018083,0.059465,-
2460,0.015246,0.059605,-
2461,0.014021,0.061140,-
2462,0.014313,0.080398,-
2463,0.029803,0.073795,-
2464,0.013391,0.062479,-
2465,0.013725,0.061021,-
2466,0.013605,0.064004,-
2467,0.012700,0.061245,-
2468,0.013366,0.056423,-
2469,0.012922,0.062677,-
2470,0.013591,0.059863,-
2471,0.013770,0.062398,-
2472,0.013923,0.061067,-
2473,0.014751,0.063011,-
2474,0.013917,0.062056,-
2475,0.022358,0.078029,-
2476,0.013712,0.115899,-
2477,0.040861,0.087374,-
2478,0.017631,0.074211,-
2479,0.013281,0.061986,-
2480,0.013067,0.061330,-
2481,0.014345,0.062962,-
2482,0.015017,0.074527,-
2483,0.013767,0.063783,-
2484,0.015959,0.064659,-
2485,0.016562,0.069579,-
2486,0.014831,0.065992,-
2487,0.026686,0.073127,-
2488,0.013595,0.059409,-
2489,0.013954,0.060907,-
2490,0.014769,0.066219,-
2491,0.014621,0.062745,-
2492,0.013532,0.061740,-
2493,0.015337,0.058642,-
2494,0.013361,0.062639,-
2495,0.013125,0.063366,-
2496,0.014309,0.069775,-
2497,0.013727,0.063840,-
2498,0.013378,0.068229,-
2499,0.013248,0.062655,-
2500,0.014863,0.068120,-
2501,0.014828,0.063739,-
2502,0.015896,0.060691,-
2503,0.013894,0.061028,-
2504,0.013828,0.063098,-
2505,0.015488,0.062661,-
2506,0.013994,0.064459,-
2507,0.013424,0.070787,-
2508,0.013753,0.063305,-
2509,0.013550,0.065667,-
2510,0.014513,0.066113,-
2511,0.013846,0.077641,-
2512,0.020267,0.068683,-
2513,0.014302,0.064884,-
2514,0.015548,0.062715,-
2515,0.013349,0.064496,-
2516,0.014554,0.066331,-
2517,0.013375,0.068203,-
2518,0.013764,0.060854,-
2519,0.016130,0.063845,-
2520,0.013503,0.064591,-
2521,0.014687,0.068395,-
2522,0.013400,0.062961,-
2523,0.014773,0.063434,-
2524,0.037970,0.074659,-
2525,0.014004,0.066034,-
2526,0.014627,0.062452,-
2527,0.014139,0.066084,-
2528,0.013989,0.067302,-
2529,0.014027,0.065006,-
2530,0.014599,0.060563,-
2531,0.014341,0.062783,-
2532,0.013795,0.064390,-
2533,0.016546,0.063814,-
2534,0.015063,0.078006,-
2535,0.015921,0.069341,-
2536,0.014546,0.066830,-
2537,0.015545,0.063774,-
2538,0.013901,0.062904,-
2539,0.015165,0.066768,-
2540,0.014263,0.063557,-
2541,0.014358,0.063402,-
2542,0.014315,0.064642,-
2543,0.013980,0.064608,-
2544,0.014941,0.071978,-
2545,0.014217,0.061401,-
2546,0.014099,0.072917,-
2547,0.014342,0.061307,-
2548,0.013754,0.063632,-
2549,0.013810,0.061241,-
2550,0.013658,0.064936,-
2551,0.014002,0.067657,-
2552,0.014815,0.064996,-
2553,0.013912,0.070519,-
2554,0.014644,0.068451,-
2555,0.014271,0.068495,-
2556,0.016285,0.063908,-
2557,0.014284,0.076586,-
2558,0.031890,0.073333,-
2559,0.017931,0.069211,-
2560,0.015925,0.072510,-
2561,0.014399,0.066081,-
2562,0.015318,0.066788,-
2563,0.014701,0.065398,-
2564,0.015153,0.072676,-
2565,0.027472,0.074597,-
2566,0.014165,0.067290,-
2567,0.014098,0.063123,-
2568,0.013874,0.075068,-
2569,0.015615,0.066832,-
2570,0.014717,0.068475,-
2571,0.014833,0.070238,-
2572,0.014040,0.067581,-
2573,0.014273,0.067575,-
2574,0.020703,0.065703,-
2575,0.013864,0.062838,-
2576,0.015413,0.062594,-
2577,0.014263,0.065076,-
2578,0.014502,0.079188,-
2579,0.014060,0.065488,-
2580,0.014774,0.090999,-
2581,0.014348,0.065523,-
2582,0.015321,0.066936,-
2583,0.014493,0.068034,-
2584,0.017569,0.077077,-
2585,0.017118,0.068348,-
2586,0.017042,0.073147,-
2587,0.014784,0.074321,-
2588,0.017380,0.068050,-
2589,0.019309,0.070795,-
2590,0.014921,0.079384,-
2591,0.017782,0.066778,-
2592,0.015331,0.066506,-
2593,0.014138,0.066034,-
2594,0.021098,0.070560,-
2595,0.014335,0.075680,-
2596,0.014321,0.065263,-
2597,0.014284,0.068972,-
2598,0.017677,0.066850,-
2599,0.014731,0.071730,-
2600,0.015708,0.066129,-
2601,0.015796,0.064441,-
2602,0.015169,0.089324,-
2603,0.018381,0.066510,-
2604,0.015417,0.072576,-
2605,0.014910,0.065705,-
2606,0.015805,0.087237,-
2607,0.017745,0.069984,-
2608,0.014709,0.069617,-
2609,0.015131,0.068517,-
2610,0.014484,0.072346,-
2611,0.014544,0.065262,-
2612,0.014567,0.069746,-
2613,0.014382,0.065719,-
2614,0.014444,0.065497,-
2615,0.015146,0.073117,-
2616,0.014485,0.072883,-
2617,0.016664,0.070378,-
2618,0.014796,0.077814,-
2619,0.014689,0.066067,-
2620,0.014188,0.066668,-
2621,0.014813,0.067122,-
2622,0.015518,0.067962,-
2623,0.014668,0.064665,-
2624,0.015588,0.082449,-
2625,0.014884,0.076893,-
2626,0.021037,0.075166,-
2627,0.014545,0.072908,-
2628,0.015287,0.077295,-
2629,0.015389,0.071702,-
2630,0.014524,0.071451,-
2631,0.015917,0.064819,-
2632,0.014631,0.067896,-
2633,0.015097,0.067737,-
2634,0.014558,0.074087,-
2635,0.014792,0.068988,-
2636,0.015313,0.068256,-
2637,0.014872,0.073267,-
2638,0.016384,0.073758,-
2639,0.015113,0.065167,-
2640,0.016120,0.068551,-
2641,0.016703,0.076505,-
2642,0.015005,0.070422,-
2643,0.014499,0.088586,-
2644,0.018588,0.071340,-
2645,0.017960,0.068980,-
2646,0.015149,0.078483,-
2647,0.014903,0.074379,-
2648,0.017890,0.070158,-
2649,0.017718,0.067449,-
2650,0.017581,0.072669,-
2651,0.020042,0.083604,-
2652,0.015101,0.072728,-
2653,0.015013,0.070883,-
2654,0.018623,0.068628,-
2655,0.015224,0.074354,-
2656,0.016753,0.068354,-
2657,0.015049,0.073701,-
2658,0.015521,0.069983,-
2659,0.018705,0.069234,-
2660,0.015350,0.069434,-
2661,0.017007,0.071558,-
2662,0.016043,0.069542,-
2663,0.015364,0.071953,-
2664,0.015496,0.073914,-
2665,0.015346,0.070611,-
2666,0.015274,0.068466,-
2667,0.015632,0.071611,-
2668,0.022551,0.087726,-
2669,0.017130,0.078120,-
2670,0.016053,0.069765,-
2671,0.015944,0.078905,-
2672,0.021901,0.068814,-
2673,0.014996,0.072815,-
2674,0.015855,0.072656,-
2675,0.020650,0.085281,-
2676,0.016025,0.069349,-
2677,0.015148,0.069593,-
2678,0.016131,0.070472,-
2679,0.018390,0.077346,-
2680,0.016561,0.073988,-
2681,0.015523,0.076266,-
2682,0.016805,0.080105,-
2683,0.015905,0.070227,-
2684,0.015303,0.071011,-
2685,0.015517,0.075565,-
2686,0.016088,0.070067,-
2687,0.016197,0.073043,-
2688,0.016246,0.072331,-
2689,0.023520,0.081693,-
2690,0.015930,0.072855,-
2691,0.015790,0.071198,-
2692,0.016150,0.072033,-
2693,0.015897,0.073014,-
2694,0.015614,0.073053,-
2695,0.015376,0.075952,-
2696,0.018341,0.080937,-
2697,0.016368,0.072791,-
2698,0.016170,0.071531,-
2699,0.016578,0.072914,-
2700,0.015626,0.074254,-
2701,0.015640,0.072377,-
2702,0.015849,0.075869,-
2703,0.015852,0.071119,-
2704,0.015286,0.073271,-
2705,0.016197,0.076160,-
2706,0.015955,0.082102,-
2707,0.015893,0.072477,-
2708,0.015362,0.072715,-
2709,0.015997,0.071117,-
2710,0.016232,0.087404,-
2711,0.016347,0.074819,-
2712,0.016182,0.074137,-
2713,0.016450,0.075623,-
2714,0.015526,0.075546,-
2715,0.015879,0.073467,-
2716,0.016754,0.073824,-
2717,0.018321,0.073814,-
2718,0.015724,0.073783,-
2719,0.016756,0.074356,-
2720,0.015837,0.074015,-
2721,0.020464,0.077610,-
2722,0.016493,0.081727,-
2723,0.018825,0.079217,-
2724,0.018146,0.080337,-
2725,0.017038,0.082057,-
2726,0.016267,0.077262,-
2727,0.018106,0.085358,-
2728,0.018059,0.071440,-
2729,0.015872,0.072676,-
2730,0.015792,0.079541,-
2731,0.016179,0.073533,-
2732,0.016029,0.074084,-
2733,0.016081,0.072414,-
2734,0.017595,0.094746,-
2735,0.016074,0.071431,-
2736,0.015860,0.073010,-
2737,0.015973,0.073249,-
2738,0.015827,0.076628,-
2739,0.016397,0.076571,-
2740,0.016567,0.086479,-
2741,0.016097,0.074657,-
2742,0.015883,0.074246,-
2743,0.016316,0.078014,-
2744,0.017290,0.086395,-
2745,0.018432,0.086870,-
2746,0.017894,0.074963,-
2747,0.016949,0.075685,-
2748,0.017829,0.073098,-
2749,0.016641,0.075261,-
2750,0.016250,0.075087,-
2751,0.016825,0.108319,-
2752,0.016599,0.079020,-
2753,0.016920,0.077488,-
2754,0.017606,0.114624,-
2755,0.016914,0.074813,-
2756,0.016547,0.077505,-
2757,0.016487,0.077145,-
2758,0.017340,0.080744,-
2759,0.016353,0.075269,-
2760,0.017073,0.079070,-
2761,0.016218,0.079801,-
2762,0.018641,0.089185,-
2763,0.020243,0.083172,-
2764,0.018989,0.083721,-
2765,0.017005,0.084762,-
2766,0.018962,0.087366,-
2767,0.016344,0.076011,-
2768,0.017381,0.079656,-
2769,0.018079,0.075218,-
2770,0.019242,0.098385,-
2771,0.018667,0.084703,-
2772,0.016806,0.083534,-
2773,0.016600,0.076024,-
2774,0.017376,0.074735,-
2775,0.016690,0.076246,-
2776,0.024377,0.080037,-
2777,0.017124,0.080087,-
2778,0.016636,0.082971,-
2779,0.016396,0.080999,-
2780,0.017613,0.080624,-
2781,0.017339,0.091255,-
2782,0.021352,0.086125,-
2783,0.019878,0.079918,-
2784,0.017145,0.078855,-
2785,0.018950,0.082430,-
2786,0.019412,0.076897,-
2787,0.017215,0.081286,-
2788,0.016953,0.075087,-
2789,0.017316,0.093177,-
2790,0.017527,0.085513,-
2791,0.017358,0.080049,-
2792,0.017811,0.081766,-
2793,0.017161,0.079200,-
2794,0.019924,0.084227,-
2795,0.019461,0.079128,-
2796,0.016965,0.080113,-
2797,0.017602,0.079467,-
2798,0.017186,0.079968,-
2799,0.017011,0.086689,-
2800,0.018961,0.080647,-
2801,0.017209,0.078023,-
2802,0.016852,0.078447,-
2803,0.018166,0.079330,-
2804,0.017509,0.090004,-
2805,0.018461,0.078503,-
2806,0.016842,0.074756,-
2807,0.016540,0.075619,-
2808,0.017324,0.076077,-
2809,0.020629,0.087896,-
2810,0.017105,0.080347,-
2811,0.017654,0.077575,-
2812,0.017801,0.079919,-
2813,0.017776,0.079262,-
2814,0.017040,0.082711,-
2815,0.016845,0.075577,-
2816,0.016756,0.074584,-
2817,0.016858,0.077654,-
2818,0.017434,0.082176,-
2819,0.020019,0.079244,-
2820,0.017287,0.079473,-
2821,0.018480,0.082681,-
2822,0.018152,0.081090,-
2823,0.019599,0.084040,-
2824,0.019230,0.088209,-
2825,0.017638,0.080164,-
2826,0.018458,0.080675,-
2827,0.020208,0.081258,-
2828,0.040688,0.098279,-
2829,0.017119,0.077835,-
2830,0.017133,0.081640,-
2831,0.018779,0.085784,-
2832,0.019884,0.083171,-
2833,0.019147,0.086321,-
2834,0.021011,0.081450,-
2835,0.022319,0.084821,-
2836,0.017538,0.087964,-
2837,0.019428,0.082916,-
2838,0.018203,0.087356,-
2839,0.017832,0.085325,-
2840,0.018666,0.090386,-
2841,0.018342,0.087750,-
2842,0.017996,0.080605,-
2843,0.017521,0.081817,-
2844,0.018934,0.083830,-
2845,0.019199,0.080290,-
2846,0.018220,0.081982,-
2847,0.019342,0.102347,-
2848,0.017828,0.097728,-
2849,0.018908,0.090451,-
2850,0.019528,0.092903,-
2851,0.019158,0.088067,-
2852,0.019433,0.079226,-
